"player_id","player_name","position","season","height","weight","age","draft_year","draft_round","draft_selection","status","team_name","team_id","games_played","last_week_played","total_fantasy_points","ppg","ppg_stddev","pass_att","pass_cmp","pass_yds","pass_td","pass_int","yds_per_att","completion_pct","pass_td_rate","rush_att","rush_yds","rush_td","yds_per_carry","rush_td_rate","total_targets","total_receptions","rec_yds","rec_td","catch_rate","yds_per_target","yds_per_reception","total_fumbles","total_fumbles_lost","team_plays_pg","team_yards_per_play","team_drives_pg","team_rz_conv_rate","team_possession_secs","team_turnovers_pg","team_pass_att_sum","team_rush_att_sum","ppg_last4","adp"
5408,"Carson Dach","Center",2003,72,254,45,\N,\N,\N,"Inactive","Giants",19,1,12,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,1,0,54,3.9000000953674316,16,0,1349,4,34,17,0,0
5412,"Greg Lewis","Wide Receiver",2003,72,185,46,\N,\N,\N,"Inactive","Eagles",21,6,17,15.5,2.5833333333333335,0.6865769,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,6,95,0,\N,\N,15.833333333333334,0,0,56.833333333333336,6.333333333333333,14.166666666666666,0,1740.6666666666667,1,175,153,2.574999988079071,0
5412,"Greg Lewis","Wide Receiver",2004,72,185,46,\N,\N,\N,"Inactive","Eagles",21,10,17,36.89999997615814,3.689999997615814,2.7962296,0,0,0,0,0,\N,\N,\N,4,16,0,4,0,0,17,183,0,\N,\N,10.764705882352942,0,0,60.6,6.06999990940094,15.7,0,1723.3,1.4,364,221,5.60000005364418,0
5412,"Greg Lewis","Wide Receiver",2005,72,185,46,\N,\N,\N,"Inactive","Eagles",21,15,17,111.3999981880188,7.42666654586792,3.9148376,0,0,0,0,0,\N,\N,\N,2,13,0,6.5,0,0,48,561,1,\N,\N,11.6875,0,0,64.66666666666667,5.0199999968210856,13.8,0,1751.8,2.2,584,348,5.124999910593033,0
5412,"Greg Lewis","Wide Receiver",2006,72,185,46,\N,\N,\N,"Inactive","Eagles",21,13,17,68.79999959468842,5.292307661129878,5.090483,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,24,348,2,\N,\N,14.5,1,1,59.46153846153846,6.230769267449012,12.076923076923077,0.6052631578947368,1697.8461538461538,1.3076923076923077,422,325,4.649999976158142,0
5412,"Greg Lewis","Wide Receiver",2007,72,185,46,\N,\N,\N,"Inactive","Eagles",21,9,17,55.49999976158142,6.1666666401757135,7.752133,1,0,0,0,0,0,0,0,0,0,0,\N,\N,0,13,265,3,\N,\N,20.384615384615383,2,1,64.66666666666667,5.52222220102946,10.777777777777779,0.4482758620689655,1870.888888888889,1.4444444444444444,328,233,11.67499989271164,0
5412,"Greg Lewis","Wide Receiver",2008,72,185,46,\N,\N,\N,"Inactive","Eagles",21,10,16,49.69999969005585,4.969999969005585,4.201203,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,19,247,1,\N,\N,13,0,0,65.1,5.440000009536743,12.1,0.35714285714285715,1913.6,1.2,377,259,3.699999988079071,0
5412,"Greg Lewis","Wide Receiver",2009,72,185,46,\N,\N,\N,"Inactive","Vikings",16,4,16,23.600000143051147,5.900000035762787,2.6143832,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,8,8,96,1,1,12,12,0,0,74.25,5.074999928474426,13,0.5333333333333333,2066.75,1.5,166,120,5.900000035762787,0
5412,"Greg Lewis","Wide Receiver",2010,72,185,46,\N,\N,\N,"Inactive","Vikings",16,10,14,36.700000166893005,3.6700000166893005,1.9178358,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,33,17,197,0,0.5151515151515151,5.96969696969697,11.588235294117647,0,0,62.3,5.149999976158142,11.9,0.3793103448275862,1834.3,2.2,343,258,3.349999964237213,0
5424,"Bryan Pittman","Long Snapper",2003,75,265,49,\N,\N,\N,"Inactive","Texans",34,1,8,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,56,4.800000190734863,17,0,1832,2,26,28,0,0
5424,"Bryan Pittman","Long Snapper",2007,75,265,49,\N,\N,\N,"Inactive","Texans",34,1,8,-2,-2,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,1,1,75,4.900000095367432,11,1,2192,5,45,29,-2,0
5432,"Tramon Williams","Cornerback",2008,71,191,43,\N,\N,\N,"Inactive","Packers",9,1,14,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,52,7.400000095367432,11,1,1557,1,30,20,0,0
5432,"Tramon Williams","Cornerback",2010,71,191,43,\N,\N,\N,"Inactive","Packers",9,4,9,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,2,0,64.75,5.050000011920929,11.5,0.6363636363636364,1897.75,0.75,133,115,0,0
5432,"Tramon Williams","Cornerback",2011,71,191,43,\N,\N,\N,"Inactive","Packers",9,1,1,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,64,6.199999809265137,10,1,1974,0,35,27,0,0
5432,"Tramon Williams","Cornerback",2013,71,191,43,\N,\N,\N,"Inactive","Packers",9,2,16,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,73.5,5.200000047683716,12.5,0.4,2032,2,83,60,0,0
5432,"Tramon Williams","Cornerback",2014,71,191,43,\N,\N,\N,"Inactive","Packers",9,1,8,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,63,7.800000190734863,10,0.25,1701,3,40,19,0,0
5432,"Tramon Williams","Cornerback",2016,71,191,43,\N,\N,\N,"Inactive","Browns",5,1,2,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,1,0,59,6.599999904632568,11,0.5,1741,2,33,23,0,0
5432,"Tramon Williams","Cornerback",2017,71,191,43,\N,\N,\N,"Inactive","Cardinals",22,1,15,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,80,3.5999999046325684,13,0,2176,2,41,34,0,0
5432,"Tramon Williams","Cornerback",2018,71,191,43,\N,\N,\N,"Inactive","Packers",9,4,16,-4,-1,1,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,3,2,58.25,6.550000071525574,10.75,0.8461538461538461,1699,0.75,141,77,-1,0
5432,"Tramon Williams","Cornerback",2019,71,191,43,\N,\N,\N,"Inactive","Packers",9,2,15,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,63.5,4.950000047683716,13,1,1792,1,67,57,0,0
5437,"Kassim Osgood","Wide Receiver",2003,77,220,46,\N,\N,\N,"Inactive","Chargers",24,7,16,52.799999952316284,7.542857136045184,5.845112,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,13,278,2,\N,\N,21.384615384615383,0,0,64.57142857142857,5.214285714285714,17.285714285714285,0,1758.857142857143,2.857142857142857,245,199,9.45000010728836,0
5437,"Kassim Osgood","Wide Receiver",2004,77,220,46,\N,\N,\N,"Inactive","Chargers",24,8,17,57.799999952316284,7.2249999940395355,3.207315,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,15,308,2,\N,\N,20.533333333333335,0,0,63.5,5.537499934434891,15.875,0,1897.125,1.5,255,240,8.924999952316284,0
5437,"Kassim Osgood","Wide Receiver",2005,77,220,46,\N,\N,\N,"Inactive","Chargers",24,2,11,4.5000001192092896,2.2500000596046448,0.65000045,0,0,0,0,0,\N,\N,\N,1,4,0,4,0,0,2,21,0,\N,\N,10.5,0,0,62.5,5.950000047683716,11,0,1923.5,1,68,55,2.2500000596046448,0
5437,"Kassim Osgood","Wide Receiver",2007,77,220,46,\N,\N,\N,"Inactive","Chargers",24,2,17,4.300000190734863,2.1500000953674316,2.15,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,2,23,0,\N,\N,11.5,0,0,62,3.8499999046325684,14,0.375,1620,1.5,69,53,2.1500000953674316,0
5437,"Kassim Osgood","Wide Receiver",2009,77,220,46,\N,\N,\N,"Inactive","Chargers",24,1,17,2.700000047683716,2.700000047683716,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,5,1,17,0,0.2,3.4,17,0,0,63,5.800000190734863,11,0.6666666666666666,1647,1,45,17,2.700000047683716,0
5437,"Kassim Osgood","Wide Receiver",2010,77,220,46,\N,\N,\N,"Inactive","Jaguars",30,5,12,17.999999403953552,3.5999998807907105,3.0886886,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,10,6,60,1,0.6,6,10,0,0,64.4,4.8000000476837155,11.2,0.8181818181818182,1908.8,1.8,143,163,2.1499999463558197,0
5437,"Kassim Osgood","Wide Receiver",2011,77,220,46,\N,\N,\N,"Inactive","Jaguars",30,2,17,9.200000286102295,4.6000001430511475,0.6999985,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,8,5,42,0,0.625,5.25,8.4,0,0,62,4.75,11.5,0.4444444444444444,1908.5,1.5,52,68,4.6000001430511475,0
5437,"Kassim Osgood","Wide Receiver",2012,77,220,46,\N,\N,\N,"Inactive","Lions",8,1,2,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,60,4.900000095367432,10,\N,1826,1,32,26,0,0
5437,"Kassim Osgood","Wide Receiver",2013,77,220,46,\N,\N,\N,"Inactive","49ers",25,2,16,2.700000047683716,1.350000023841858,1.35,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,1,1,17,0,1,17,17,0,0,59,6.25,9.5,0.8333333333333334,1959,0,42,71,1.350000023841858,0
5437,"Kassim Osgood","Wide Receiver",2014,77,220,46,\N,\N,\N,"Inactive","49ers",25,1,7,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,1,0,0,0,0,0,\N,0,0,70,4.400000095367432,11,0.3333333333333333,1921,1,46,18,0,0
5440,"Ray Wells","Linebacker",2003,73,234,45,\N,\N,\N,"Inactive","Titans",10,1,7,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,0,0,64,5.400000095367432,18,0,2008,0,25,36,0,0
5451,"Shaun Smith","Defensive Tackle",2010,74,325,44,\N,\N,\N,"Inactive","Chiefs",12,1,12,6.099999904632568,6.099999904632568,0,0,0,0,0,0,\N,\N,\N,1,1,1,1,1,0,0,0,0,\N,\N,\N,0,0,80,6.300000190734863,13,1,2463,1,32,48,6.099999904632568,0
5477,"Edell Shepherd","Wide Receiver",2003,73,175,46,\N,\N,\N,"Inactive","Buccaneers",27,1,17,7.800000190734863,7.800000190734863,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,4,38,0,\N,\N,9.5,0,0,59,4.599999904632568,18,0,1667,4,38,19,7.800000190734863,0
5477,"Edell Shepherd","Wide Receiver",2005,73,175,46,\N,\N,\N,"Inactive","Buccaneers",27,5,17,20.30000066757202,4.0600001335144045,6.958908,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,6,103,1,\N,\N,17.166666666666668,1,1,63.8,5.159999942779541,13.2,0,1869.6,1.6,172,136,4.60000017285347,0
5477,"Edell Shepherd","Wide Receiver",2006,73,175,46,\N,\N,\N,"Inactive","Texans",34,5,8,1.6999999955296516,0.3399999991059303,1.5265647,0,0,0,0,0,\N,\N,\N,2,5,0,2.5,0,0,3,22,0,\N,\N,7.333333333333333,2,2,64,4.919999885559082,11.4,0.5,1843.2,2.4,173,133,-1.30385160446167e-8,0
5478,"Nick Maddox","Running Back",2003,71,209,45,\N,\N,\N,"Inactive","Browns",5,1,17,0,0,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,0,0,0,\N,\N,\N,1,0,58,6.5,12,0,1865,0,18,40,0,0
5481,"Derrick Frost","Punter",2004,74,210,45,\N,\N,\N,"Inactive","Browns",5,1,4,0.10000000149011612,0.10000000149011612,0,0,0,0,0,0,\N,\N,\N,1,1,0,1,0,0,0,0,0,\N,\N,\N,0,0,56,5,16,0,1804,1,21,32,0.10000000149011612,0
5481,"Derrick Frost","Punter",2007,74,210,45,\N,\N,\N,"Inactive","Commanders",28,1,16,0,0,0,0,0,0,0,0,\N,\N,\N,1,0,0,0,0,0,0,0,0,\N,\N,\N,1,0,64,5.699999809265137,13,0.5,1844,0,30,32,0,0
5481,"Derrick Frost","Punter",2008,74,210,45,\N,\N,\N,"Inactive","Packers",9,1,2,0,0,0,0,0,0,0,0,\N,\N,\N,1,0,0,0,0,0,0,0,0,\N,\N,\N,1,0,69,6.5,16,0.75,2128,1,38,30,0,0
5503,"Walter Williams","Running Back",2004,73,206,48,\N,\N,\N,"Inactive","Packers",9,1,11,4.199999809265137,4.199999809265137,0,0,0,0,0,0,\N,\N,\N,6,42,0,7,0,0,0,0,0,\N,\N,\N,0,0,71,6.699999809265137,15,0,1926,2,50,21,4.199999809265137,0
5503,"Walter Williams","Running Back",2005,73,206,48,\N,\N,\N,"Inactive","Packers",9,1,9,2.9000000953674316,2.9000000953674316,0,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,1,19,0,\N,\N,19,0,0,65,4.099999904632568,10,0,1988,3,35,29,2.9000000953674316,0
5526,"Eli Manning","Quarterback",2004,77,218,45,2004,1,1,"Inactive","Giants",19,8,17,61.22000026702881,7.652500033378601,8.225029,197,95,1043,6,9,5.2944162436548226,0.48223350253807107,0.030456852791878174,6,35,0,5.833333333333333,0,0,0,0,0,\N,\N,\N,3,1,54.5,4.862500071525574,16.25,0,1528,1.75,234,185,10.490000009536743,0
5526,"Eli Manning","Quarterback",2005,77,218,45,2004,1,1,"Inactive","Giants",19,16,17,270.48000049591064,16.905000030994415,8.167566,557,294,3762,24,17,6.7540394973070015,0.5278276481149012,0.04308797127468582,29,80,1,2.7586206896551726,0.034482758620689655,0,0,0,0,\N,\N,\N,9,2,65.9375,5.4749999940395355,13.625,0,1877.5625,1.5625,558,469,14.360000371932983,0
5526,"Eli Manning","Quarterback",2006,77,218,45,2004,1,1,"Inactive","Giants",19,16,17,235.86000001430511,14.74125000089407,7.9553494,522,301,3244,24,18,6.21455938697318,0.5766283524904214,0.04597701149425287,25,21,0,0.84,0,0,0,0,0,\N,\N,\N,9,2,62.6875,5.168750017881393,12.5,0.5098039215686274,1796.625,1.75,523,455,12.415000081062317,0
5526,"Eli Manning","Quarterback",2007,77,218,45,2004,1,1,"Inactive","Giants",19,16,17,230.33999967575073,14.39624997973442,9.091565,529,297,3336,23,20,6.306238185255198,0.5614366729678639,0.043478260869565216,29,69,1,2.3793103448275863,0.034482758620689655,0,0,0,0,\N,\N,\N,13,7,65.0625,5.106250032782555,12.5,0.5535714285714286,1881.5625,2.125,544,469,14.175000071525574,0
5526,"Eli Manning","Quarterback",2008,77,218,45,2004,1,1,"Inactive","Giants",19,16,17,238.51999831199646,14.907499894499779,6.846475,479,289,3238,21,10,6.759916492693111,0.6033402922755741,0.04384133611691023,20,10,1,0.5,0.05,0,0,0,0,\N,\N,\N,5,2,63.8125,5.574999988079071,11.5,0.5072463768115942,1999.25,0.8125,491,502,8.115000188350677,0
5526,"Eli Manning","Quarterback",2009,77,218,45,2004,1,1,"Inactive","Giants",19,16,17,285.34000074863434,17.833750046789646,8.856698,509,317,4021,27,14,7.899803536345776,0.6227897838899804,0.05304518664047151,17,65,0,3.823529411764706,0,0,0,0,0,\N,\N,\N,13,8,63.5625,5.737499982118607,12.0625,0.49122807017543857,1901.375,1.9375,542,443,18.559999853372574,0
5526,"Eli Manning","Quarterback",2010,77,218,45,2004,1,1,"Inactive","Giants",19,16,17,293.08000135421753,18.317500084638596,8.826955,539,339,4002,31,25,7.424860853432282,0.6289424860853432,0.0575139146567718,32,70,0,2.1875,0,0,0,0,0,\N,\N,\N,7,5,64.6875,5.856250017881393,13.0625,0.5818181818181818,1952,2.625,539,480,18.77500009536743,94.8
5526,"Eli Manning","Quarterback",2011,77,218,45,2004,1,1,"Inactive","Giants",19,16,17,338.8200001716614,21.176250010728836,8.037255,589,359,4933,29,16,8.375212224108658,0.6095076400679117,0.04923599320882852,35,15,1,0.42857142857142855,0.02857142857142857,0,0,0,0,\N,\N,\N,8,4,64.25,5.968750029802322,12.625,0.5862068965517241,1769.9375,1.5,589,411,19.05500018596649,103.9
5526,"Eli Manning","Quarterback",2012,77,218,45,2004,1,1,"Inactive","Giants",19,16,17,284.9200031757355,17.807500198483467,10.841661,536,321,3948,26,15,7.365671641791045,0.5988805970149254,0.048507462686567165,20,30,0,1.5,0,0,0,0,0,\N,\N,\N,5,1,60.5,5.781250014901161,11.25,\N,1750.125,1.3125,539,409,20.90499985218048,57.3
5526,"Eli Manning","Quarterback",2013,77,218,45,2004,1,1,"Inactive","Giants",19,16,17,206.31999802589417,12.894999876618385,8.162081,551,317,3818,18,27,6.929219600725953,0.5753176043557169,0.032667876588021776,18,36,0,2,0,0,0,0,0,\N,\N,\N,7,2,61.75,5.000000029802322,12.625,0.4722222222222222,1756.125,2.75,567,381,8.179999887943268,103.7
5526,"Eli Manning","Quarterback",2014,77,218,45,2004,1,1,"Inactive","Giants",19,16,17,329.5,20.59375,9.609902,601,379,4410,30,14,7.337770382695507,0.6306156405990017,0.04991680532445923,12,31,1,2.5833333333333335,0.08333333333333333,0,0,0,0,\N,\N,\N,7,4,67.875,5.3687500059604645,12.1875,0.5901639344262295,1844.375,1.75,607,449,24.22499990463257,0
5526,"Eli Manning","Quarterback",2015,77,218,45,2004,1,1,"Inactive","Giants",19,16,17,357.3800015449524,22.336250096559525,11.288512,618,387,4432,35,14,7.171521035598706,0.6262135922330098,0.05663430420711974,20,61,0,3.05,0,0,0,0,0,\N,\N,\N,11,4,65.8125,5.65625,11.875,0.4444444444444444,1709,1.3125,623,403,24.729999780654907,105.9
5526,"Eli Manning","Quarterback",2016,77,218,45,2004,1,1,"Inactive","Giants",19,16,17,276.1800003051758,17.261250019073486,7.674349,598,377,4027,26,16,6.734113712374582,0.6304347826086957,0.043478260869565216,21,-9,0,-0.42857142857142855,0,0,0,0,0,\N,\N,\N,7,4,63.625,5.200000047683716,12.0625,0.5348837209302325,1698.75,1.6875,598,398,12.25000011920929,93.3
5526,"Eli Manning","Quarterback",2017,77,218,45,2004,1,1,"Inactive","Giants",19,15,17,225.31999826431274,15.02133321762085,9.355428,571,352,3468,19,13,6.073555166374781,0.6164623467600701,0.03327495621716287,12,26,1,2.1666666666666665,0.08333333333333333,0,0,0,0,\N,\N,\N,11,5,65,4.826666673024495,12.266666666666667,0.4722222222222222,1721.8666666666666,1.3333333333333333,574,370,14.595000147819519,137.1
5526,"Eli Manning","Quarterback",2018,77,218,45,2004,1,1,"Inactive","Giants",19,16,17,275.960000038147,17.247500002384186,6.386844,576,380,4299,21,11,7.463541666666667,0.6597222222222222,0.036458333333333336,15,20,1,1.3333333333333333,0.06666666666666667,0,0,0,0,\N,\N,\N,7,4,61.5,5.843750014901161,11.1875,0.5,1736.875,1.1875,583,354,18.40999984741211,157.2
5526,"Eli Manning","Quarterback",2019,77,218,45,2004,1,1,"Inactive","Giants",19,4,15,66.38000011444092,16.59500002861023,2.8121202,147,91,1042,6,5,7.08843537414966,0.6190476190476191,0.04081632653061224,4,7,0,1.75,0,0,0,0,0,\N,\N,\N,3,1,61.75,6.024999976158142,12,0.7,1622.5,1.75,152,90,16.59500002861023,0
5528,"Larry Fitzgerald","Wide Receiver",2004,75,218,42,2004,1,3,"Free Agent","Cardinals",22,16,17,185.40000095963478,11.587500059977174,7.6346154,0,0,0,0,0,\N,\N,\N,8,14,0,1.75,0,0,58,780,8,\N,\N,13.448275862068966,1,0,65.4375,4.325000002980232,16.25,0,1872.3125,1.8125,533,475,14.775000095367432,0
5528,"Larry Fitzgerald","Wide Receiver",2005,75,218,42,2004,1,3,"Free Agent","Cardinals",22,16,17,308.0000009536743,19.250000059604645,7.9101186,0,0,0,0,0,\N,\N,\N,8,41,0,5.125,0,0,103,1409,10,\N,\N,13.679611650485437,0,0,67.1875,5.156250014901161,12.75,0,1879.75,2.3125,670,360,16.774999856948853,0
5528,"Larry Fitzgerald","Wide Receiver",2006,75,218,42,2004,1,3,"Free Agent","Cardinals",22,13,17,199.5999994277954,15.353846109830416,6.0770187,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,69,946,6,\N,\N,13.710144927536232,0,0,61.46153846153846,5.376923065919143,10.923076923076923,0.4782608695652174,1802.7692307692307,1.9230769230769231,436,336,16.549999713897705,0
5528,"Larry Fitzgerald","Wide Receiver",2007,75,218,42,2004,1,3,"Free Agent","Cardinals",22,15,17,294.8999948501587,19.659999656677247,9.544122,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,100,1409,10,\N,\N,14.09,3,3,63.93333333333333,5.393333371480306,13.4,0.6666666666666666,1842.1333333333334,2.3333333333333335,560,375,20.97499942779541,0
5528,"Larry Fitzgerald","Wide Receiver",2008,75,218,42,2004,1,3,"Free Agent","Cardinals",22,16,17,311.10000133514404,19.443750083446503,5.1857967,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,0,96,1431,12,\N,\N,14.90625,1,0,62.375,5.850000008940697,11.5,0.5606060606060606,1810.625,1.875,630,340,19.649999856948853,0
5528,"Larry Fitzgerald","Wide Receiver",2009,75,218,42,2004,1,3,"Free Agent","Cardinals",22,16,17,284.199999332428,17.76249995827675,7.8753467,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,153,97,1092,13,0.6339869281045751,7.137254901960785,11.257731958762887,0,0,61.5625,5.574999988079071,12.625,0.7037037037037037,1792.1875,2.25,594,365,11.075000047683716,0
5528,"Larry Fitzgerald","Wide Receiver",2010,75,218,42,2004,1,3,"Free Agent","Cardinals",22,16,17,239.70000219345093,14.981250137090683,6.7190213,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,174,90,1137,6,0.5172413793103449,6.5344827586206895,12.633333333333333,0,0,58.1875,4.612499982118607,12,0.43243243243243246,1582.75,2.1875,561,320,16.949999928474426,19
5528,"Larry Fitzgerald","Wide Receiver",2011,75,218,42,2004,1,3,"Free Agent","Cardinals",22,16,17,269.0999984741211,16.81874990463257,7.5561414,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,153,80,1411,8,0.5228758169934641,9.222222222222221,17.6375,0,0,62.0625,5.293750062584877,12.8125,0.5111111111111111,1723,2,550,389,20.949999809265137,12.9
5528,"Larry Fitzgerald","Wide Receiver",2012,75,218,42,2004,1,3,"Free Agent","Cardinals",22,16,17,174.79999887943268,10.924999929964542,8.128308,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,153,71,798,4,0.46405228758169936,5.215686274509804,11.23943661971831,0,0,63.625,4.106249988079071,13.0625,\N,1759.4375,2.125,608,352,7.450000047683716,20.8
5528,"Larry Fitzgerald","Wide Receiver",2013,75,218,42,2004,1,3,"Free Agent","Cardinals",22,16,17,236.20000100135803,14.762500062584877,7.840668,1,0,0,0,0,0,0,0,2,8,0,4,0,136,82,954,10,0.6029411764705882,7.014705882352941,11.634146341463415,1,1,64.8125,5.350000038743019,12.5625,0.5294117647058824,1860.25,1.9375,574,422,15.149999856948853,27.9
5528,"Larry Fitzgerald","Wide Receiver",2014,75,218,42,2004,1,3,"Free Agent","Cardinals",22,14,17,151.40000081062317,10.81428577218737,7.3526335,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,104,63,784,2,0.6057692307692307,7.538461538461538,12.444444444444445,1,1,63.857142857142854,5.121428540774754,11.571428571428571,0.4166666666666667,1839.857142857143,0.9285714285714286,503,366,7.400000095367432,42
5528,"Larry Fitzgerald","Wide Receiver",2015,75,218,42,2004,1,3,"Free Agent","Cardinals",22,16,17,280.50000047683716,17.531250029802322,8.13731,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,145,109,1215,9,0.7517241379310344,8.379310344827585,11.146788990825687,2,2,65.0625,6.318750023841858,11.75,0.6031746031746031,1923.625,1.5,562,452,11.700000047683716,84.1
5528,"Larry Fitzgerald","Wide Receiver",2016,75,218,42,2004,1,3,"Free Agent","Cardinals",22,16,17,243.80000066757202,15.237500041723251,6.620407,1,0,0,0,0,0,0,0,2,5,0,2.5,0,150,107,1023,6,0.7133333333333334,6.82,9.560747663551401,2,1,67.875,5.450000017881393,12.3125,0.6481481481481481,1853.4375,1.75,646,399,9.324999928474426,60.2
5528,"Larry Fitzgerald","Wide Receiver",2017,75,218,42,2004,1,3,"Free Agent","Cardinals",22,16,17,259.439998626709,16.21499991416931,8.930135,1,1,21,0,0,21,1,0,0,0,0,\N,\N,161,109,1156,6,0.6770186335403726,7.180124223602484,10.605504587155963,1,1,66.1875,4.781249985098839,12.8125,0.4166666666666667,1869.5,1.5625,598,409,15.40999984741211,48.4
5528,"Larry Fitzgerald","Wide Receiver",2018,75,218,42,2004,1,3,"Free Agent","Cardinals",22,16,17,185.68000078201294,11.605000048875809,5.391716,1,1,32,1,0,32,1,1,0,0,0,\N,\N,112,69,734,6,0.6160714285714286,6.553571428571429,10.63768115942029,0,0,56.375,4.299999997019768,11.75,0.6428571428571429,1593,1.75,495,355,14.47000002861023,34.9
5528,"Larry Fitzgerald","Wide Receiver",2019,75,218,42,2004,1,3,"Free Agent","Cardinals",22,16,17,177.39999961853027,11.087499976158142,5.5268517,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,109,75,804,4,0.6880733944954128,7.376146788990826,10.72,1,1,62.5,5.475000008940697,11.125,0.4528301886792453,1661.1875,1.125,554,396,8.875,106.5
5528,"Larry Fitzgerald","Wide Receiver",2020,75,218,42,2004,1,3,"Free Agent","Cardinals",22,13,16,100.8999993801117,7.761538413854746,4.3930974,0,0,0,0,0,\N,\N,\N,0,0,0,\N,\N,72,54,409,1,0.75,5.680555555555555,7.574074074074074,0,0,69.38461538461539,6.030769274784968,11.23076923076923,0.64,1788.923076923077,1.3076923076923077,475,406,9.625,162.8
5529,"Philip Rivers","Quarterback",2004,77,228,44,2004,1,4,"Inactive","Chargers",24,2,17,6.819999784231186,3.409999892115593,3.81,8,5,33,1,0,4.125,0.625,0.125,4,-5,0,-1.25,0,0,0,0,0,\N,\N,\N,1,0,67.5,5.599999904632568,13.5,0,1999.5,1,68,64,3.409999892115593,0
5529,"Philip Rivers","Quarterback",2005,77,228,44,2004,1,4,"Inactive","Chargers",24,2,17,2.4999999031424522,1.2499999515712261,1.3499999,22,12,115,0,1,5.2272727272727275,0.5454545454545454,0,1,-1,0,-1,0,0,0,0,0,\N,\N,\N,2,0,65,5.399999976158142,12.5,0,1924,1,69,54,1.2499999515712261,0
5529,"Philip Rivers","Quarterback",2006,77,228,44,2004,1,4,"Inactive","Chargers",24,16,17,250.42000049352646,15.651250030845404,8.125059,460,284,3388,22,9,7.3652173913043475,0.6173913043478261,0.04782608695652174,48,49,0,1.0208333333333333,0,0,0,0,0,\N,\N,\N,8,2,63.5,5.762499958276749,12.0625,0.6774193548387096,1898.6875,0.9375,466,522,15.555000230669975,0
5529,"Philip Rivers","Quarterback",2007,77,228,44,2004,1,4,"Inactive","Chargers",24,16,17,219.38000166416168,13.711250104010105,9.438507,460,277,3152,21,15,6.852173913043479,0.6021739130434782,0.04565217391304348,29,33,1,1.1379310344827587,0.034482758620689655,0,0,0,0,\N,\N,\N,11,6,61.25,5.187500029802322,12.625,0.5636363636363636,1803.5625,1.5,471,485,14.540000200271606,0
